/home/objectLib/wayne1.jpg;0
/home/objectLib/wayne2.jpg;0
/home/objectLib/wayne3.jpg;0
/home/objectLib/wayne4.jpg;0
/home/objectLib/wayne5.jpg;0
/home/objectLib/wayne6.jpg;0
/home/objectLib/wayne7.jpg;0
/home/objectLib/wayne8.jpg;0
/home/objectLib/wayne9.jpg;0
/home/objectLib/wayne10.jpg;0
/home/objectLib/wayne11.jpg;0
/home/objectLib/amy1.jpg;1
/home/objectLib/amy2.jpg;
/home/objectLib/amy8.jpg;1
/home/objectLib/amy9.jpg;1
/home/objectLib/aiden1.jpg;1
/home/objectLib/aiden2.jpg;11
/home/objectLib/aiden15.jpg;1
/home/objectLib/cass1.jpg;1
/home/objectLib/cass2.jpg;1 
/home/objectLib/cass3.jpg;1  
/home/objectLib/pheen1.jpg;1
/home/objectLib/download.jpg;1
/home/objectLib/Herman_van_Veen_face.jpg;1
